Guyana,790329,3.0,2.0244733522368532E-5,16
Suriname,591798,3.0,6.049361437517532E-4,358
Iceland,368792,3.0,0.012665676045033514,4671
Libya,6958538,3.0,4.0698204134259234E-4,2832
Namibia,2587344,3.0,2.821426142020543E-5,73
Australia,25788217,3.0,0.0010614537639418809,27373
