Turkey,85042736,104.0,0.001134888228431409,96514
Albania,2872934,104.0,8.73671306058545E-5,251
Sierra Leone,8141343,104.0,0.0,0
Ethiopia,117876226,104.0,1.170719530840765E-6,138
